metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_duration,1762524070,48568.440100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524070,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524070,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524070,48545.885600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524070,22.554500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524070,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524070,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524071,73.000000,,,,,,,,,,,,,,,,
vus_max,1762524071,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524071,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524071,49013.344000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524071,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524071,31.275900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524071,49012.346600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524071,0.997400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524071,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524071,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524071,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524071,49065.366800,,,,,,,,,default,,,,,,,
iterations,1762524071,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524071,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524071,49569.355500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524071,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524071,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524071,49569.355500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524071,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524071,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524071,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524071,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524071,49648.358000,,,,,,,,,default,,,,,,,
iterations,1762524071,1.000000,,,,,,,,,default,,,,,,,
vus,1762524072,71.000000,,,,,,,,,,,,,,,,
vus_max,1762524072,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524072,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524072,49997.366300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524072,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524072,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524072,49996.364600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524072,1.001700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524072,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524072,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524072,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524072,50044.641400,,,,,,,,,default,,,,,,,
iterations,1762524072,1.000000,,,,,,,,,default,,,,,,,
data_sent,1762524072,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524072,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524072,50600.685200,,,,,,,,,default,,,,,,,
iterations,1762524072,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524072,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524072,50656.535300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524072,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524072,30.274300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524072,50655.536400,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524072,0.998900,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524072,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524072,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524073,69.000000,,,,,,,,,,,,,,,,
vus_max,1762524073,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524073,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524073,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524073,51029.407700,,,,,,,,,default,,,,,,,
iterations,1762524073,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524073,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524073,51429.189000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524073,29.277500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524073,29.277500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524073,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524073,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524073,51429.189000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524073,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524073,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524073,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524073,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524073,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524073,51694.009500,,,,,,,,,default,,,,,,,
iterations,1762524073,1.000000,,,,,,,,,default,,,,,,,
vus,1762524074,67.000000,,,,,,,,,,,,,,,,
vus_max,1762524074,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524074,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524074,51990.705800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524074,29.277500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524074,29.277500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524074,51955.853500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524074,34.852300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524074,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524074,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524074,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524074,52460.479900,,,,,,,,,default,,,,,,,
iterations,1762524074,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524074,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524074,52625.699500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524074,29.277500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524074,28.030800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524074,52605.377800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524074,20.321700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524074,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524074,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524075,66.000000,,,,,,,,,,,,,,,,
vus_max,1762524075,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524075,205.000000,,,,,,,,,default,,,,,,,
data_received,1762524075,874.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524075,53021.292400,,,,,,,,,default,,,,,,,
iterations,1762524075,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524075,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524075,53187.639200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524075,28.030800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524075,28.030800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524075,53161.751600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524075,25.887600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524075,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524075,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524075,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524075,53656.889900,,,,,,,,,default,,,,,,,
iterations,1762524075,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524075,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524075,53706.773500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524075,28.030800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524075,28.030800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524075,53699.085000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524075,7.688500,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524075,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524075,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524076,64.000000,,,,,,,,,,,,,,,,
vus_max,1762524076,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524076,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524076,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524076,54337.675900,,,,,,,,,default,,,,,,,
iterations,1762524076,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524076,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524076,54444.805100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524076,36.665700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524076,36.156100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524076,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524076,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524076,54444.805100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524076,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524076,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524076,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524076,205.000000,,,,,,,,,default,,,,,,,
data_received,1762524076,868.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524076,54744.214200,,,,,,,,,default,,,,,,,
iterations,1762524076,1.000000,,,,,,,,,default,,,,,,,
vus,1762524077,62.000000,,,,,,,,,,,,,,,,
vus_max,1762524077,100.000000,,,,,,,,,,,,,,,,
http_reqs,1762524077,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524077,54949.207700,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524077,36.156100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524077,36.156100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524077,54948.698100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524077,0.509600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524077,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524077,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524077,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524077,55483.686100,,,,,,,,,default,,,,,,,
iterations,1762524077,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524077,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524077,55590.460800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524077,36.156100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524077,36.156100,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524077,55527.646600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524077,62.814200,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524077,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524077,1.000000,status is 201,,,,,,,,default,,,,,,,
vus,1762524078,61.000000,,,,,,,,,,,,,,,,
vus_max,1762524078,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524078,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524078,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524078,55990.174900,,,,,,,,,default,,,,,,,
iterations,1762524078,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524078,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524078,56082.018600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524078,35.283300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524078,34.772600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524078,56080.014300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524078,2.004300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524078,1.000000,status is 201,,,,,,,,default,,,,,,,
http_reqs,1762524078,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524078,56592.683300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524078,34.772600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524078,34.772600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524078,56566.137300,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524078,26.546000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524078,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524078,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524078,205.000000,,,,,,,,,default,,,,,,,
data_received,1762524078,874.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524078,56628.839400,,,,,,,,,default,,,,,,,
iterations,1762524078,1.000000,,,,,,,,,default,,,,,,,
vus,1762524079,59.000000,,,,,,,,,,,,,,,,
vus_max,1762524079,100.000000,,,,,,,,,,,,,,,,
data_sent,1762524079,207.000000,,,,,,,,,default,,,,,,,
data_received,1762524079,878.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524079,57119.153900,,,,,,,,,default,,,,,,,
iterations,1762524079,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1762524079,1.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_duration,1762524079,57118.993600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_blocked,1762524079,34.772600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_connecting,1762524079,34.772600,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_tls_handshaking,1762524079,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_sending,1762524079,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_waiting,1762524079,57097.237800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_receiving,1762524079,21.755800,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
http_req_failed,1762524079,0.000000,,,,true,,POST,http://localhost:8000/api/metrics,HTTP/1.1,default,,201,,,http://localhost:8000/api/metrics,,
checks,1762524079,1.000000,status is 201,,,,,,,,default,,,,,,,
data_sent,1762524079,206.000000,,,,,,,,,default,,,,,,,
data_received,1762524079,876.000000,,,,,,,,,default,,,,,,,
iteration_duration,1762524079,57736.092900,,,,,,,,,default,,,,,,,
iterations,1762524079,1.000000,,,,,,,,,default,,,,,,,
vus,1762524080,57.000000,,,,,,,,,,,,,,,,
